Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2021-04-01 00:00,5,4,1,0,0,0
2021-04-01 00:15,2,1,1,0,0,0
2021-04-01 00:30,6,0,6,0,0,0
2021-04-01 00:45,1,0,1,0,0,0
2021-04-01 01:00,6,2,4,0,0,0
2021-04-01 01:15,1,0,1,0,0,0
2021-04-01 01:30,3,2,1,0,0,0
2021-04-01 01:45,6,1,5,0,0,0
2021-04-01 02:00,2,0,2,0,0,0
2021-04-01 02:15,6,2,4,0,0,0
2021-04-01 02:30,0,0,0,0,0,0
2021-04-01 02:45,0,0,0,0,0,0
2021-04-01 03:00,2,1,1,0,0,0
2021-04-01 03:15,2,2,0,0,0,0
2021-04-01 03:30,0,0,0,0,0,0
2021-04-01 03:45,0,0,0,0,0,0
2021-04-01 04:00,0,0,0,0,0,0
2021-04-01 04:15,2,0,2,0,0,0
2021-04-01 04:30,0,0,0,0,0,0
2021-04-01 04:45,1,0,1,0,0,0
2021-04-01 05:00,0,0,0,0,0,0
2021-04-01 05:15,1,1,0,0,0,0
2021-04-01 05:30,9,1,8,0,0,0
2021-04-01 05:45,7,2,5,0,0,0
2021-04-01 06:00,7,4,3,0,0,0
2021-04-01 06:15,9,1,8,0,0,0
2021-04-01 06:30,24,6,18,0,0,0
2021-04-01 06:45,51,21,30,0,0,0
2021-04-01 07:00,35,13,22,0,0,0
2021-04-01 07:15,58,22,36,0,0,0
2021-04-01 07:30,67,22,45,0,0,0
2021-04-01 07:45,96,30,66,0,0,0
2021-04-01 08:00,55,21,34,0,0,0
2021-04-01 08:15,68,28,40,0,0,0
2021-04-01 08:30,63,29,34,0,0,0
2021-04-01 08:45,74,34,40,0,0,0
2021-04-01 09:00,62,37,25,0,0,0
2021-04-01 09:15,66,36,30,0,0,0
2021-04-01 09:30,58,36,22,0,0,0
2021-04-01 09:45,53,29,24,0,0,0
2021-04-01 10:00,45,22,23,0,0,0
2021-04-01 10:15,57,32,25,0,0,0
2021-04-01 10:30,55,33,22,0,0,0
2021-04-01 10:45,56,29,27,0,0,0
2021-04-01 11:00,43,23,20,0,0,0
2021-04-01 11:15,70,49,21,0,0,0
2021-04-01 11:30,62,31,31,0,0,0
2021-04-01 11:45,72,35,37,0,0,0
2021-04-01 12:00,82,44,38,0,0,0
2021-04-01 12:15,80,32,48,0,0,0
2021-04-01 12:30,84,34,50,0,0,0
2021-04-01 12:45,53,30,23,0,0,0
2021-04-01 13:00,74,28,46,0,0,0
2021-04-01 13:15,69,28,41,0,0,0
2021-04-01 13:30,80,40,40,0,0,0
2021-04-01 13:45,65,37,28,0,0,0
2021-04-01 14:00,78,46,32,0,0,0
2021-04-01 14:15,81,39,42,0,0,0
2021-04-01 14:30,93,50,43,0,0,0
2021-04-01 14:45,85,49,36,0,0,0
2021-04-01 15:00,92,45,47,0,0,0
2021-04-01 15:15,102,66,36,0,0,0
2021-04-01 15:30,89,44,45,0,0,0
2021-04-01 15:45,112,76,36,0,0,0
2021-04-01 16:00,80,49,31,0,0,0
2021-04-01 16:15,92,41,51,0,0,0
2021-04-01 16:30,97,51,46,0,0,0
2021-04-01 16:45,86,44,42,0,0,0
2021-04-01 17:00,93,39,54,0,0,0
2021-04-01 17:15,92,39,53,0,0,0
2021-04-01 17:30,92,42,50,0,0,0
2021-04-01 17:45,65,21,44,0,0,0
2021-04-01 18:00,76,34,42,0,0,0
2021-04-01 18:15,63,25,38,0,0,0
2021-04-01 18:30,66,22,44,0,0,0
2021-04-01 18:45,65,26,39,0,0,0
2021-04-01 19:00,39,6,33,0,0,0
2021-04-01 19:15,43,10,33,0,0,0
2021-04-01 19:30,25,11,14,0,0,0
2021-04-01 19:45,27,7,20,0,0,0
2021-04-01 20:00,40,10,30,0,0,0
2021-04-01 20:15,19,7,12,0,0,0
2021-04-01 20:30,13,3,10,0,0,0
2021-04-01 20:45,23,18,5,0,0,0
2021-04-01 21:00,20,10,10,0,0,0
2021-04-01 21:15,15,5,10,0,0,0
2021-04-01 21:30,11,4,7,0,0,0
2021-04-01 21:45,7,3,4,0,0,0
2021-04-01 22:00,6,2,4,0,0,0
2021-04-01 22:15,5,1,4,0,0,0
2021-04-01 22:30,15,10,5,0,0,0
2021-04-01 22:45,5,0,5,0,0,0
2021-04-01 23:00,7,2,5,0,0,0
2021-04-01 23:15,5,1,4,0,0,0
2021-04-01 23:30,6,4,2,0,0,0
2021-04-01 23:45,3,2,1,0,0,0
2021-04-02 00:00,6,4,2,0,0,0
2021-04-02 00:15,5,2,3,0,0,0
2021-04-02 00:30,2,0,2,0,0,0
2021-04-02 00:45,7,4,3,0,0,0
2021-04-02 01:00,2,1,1,0,0,0
2021-04-02 01:15,3,0,3,0,0,0
2021-04-02 01:30,1,1,0,0,0,0
2021-04-02 01:45,5,1,4,0,0,0
2021-04-02 02:00,2,0,2,0,0,0
2021-04-02 02:15,0,0,0,0,0,0
2021-04-02 02:30,0,0,0,0,0,0
2021-04-02 02:45,1,1,0,0,0,0
2021-04-02 03:00,1,0,1,0,0,0
2021-04-02 03:15,3,3,0,0,0,0
2021-04-02 03:30,0,0,0,0,0,0
2021-04-02 03:45,0,0,0,0,0,0
2021-04-02 04:00,2,2,0,0,0,0
2021-04-02 04:15,0,0,0,0,0,0
2021-04-02 04:30,0,0,0,0,0,0
2021-04-02 04:45,2,0,2,0,0,0
2021-04-02 05:00,0,0,0,0,0,0
2021-04-02 05:15,0,0,0,0,0,0
2021-04-02 05:30,5,0,5,0,0,0
2021-04-02 05:45,1,0,1,0,0,0
2021-04-02 06:00,1,0,1,0,0,0
2021-04-02 06:15,7,4,3,0,0,0
2021-04-02 06:30,4,3,1,0,0,0
2021-04-02 06:45,3,1,2,0,0,0
2021-04-02 07:00,2,2,0,0,0,0
2021-04-02 07:15,3,0,3,0,0,0
2021-04-02 07:30,4,1,3,0,0,0
2021-04-02 07:45,7,2,5,0,0,0
2021-04-02 08:00,4,4,0,0,0,0
2021-04-02 08:15,5,2,3,0,0,0
2021-04-02 08:30,3,2,1,0,0,0
2021-04-02 08:45,16,9,7,0,0,0
2021-04-02 09:00,14,3,11,0,0,0
2021-04-02 09:15,16,6,10,0,0,0
2021-04-02 09:30,16,8,8,0,0,0
2021-04-02 09:45,20,10,10,0,0,0
2021-04-02 10:00,16,9,7,0,0,0
2021-04-02 10:15,21,12,9,0,0,0
2021-04-02 10:30,11,5,6,0,0,0
2021-04-02 10:45,18,12,6,0,0,0
2021-04-02 11:00,25,12,13,0,0,0
2021-04-02 11:15,11,9,2,0,0,0
2021-04-02 11:30,10,5,5,0,0,0
2021-04-02 11:45,25,11,14,0,0,0
2021-04-02 12:00,21,13,8,0,0,0
2021-04-02 12:15,36,18,18,0,0,0
2021-04-02 12:30,25,11,14,0,0,0
2021-04-02 12:45,20,7,13,0,0,0
2021-04-02 13:00,28,9,19,0,0,0
2021-04-02 13:15,42,14,28,0,0,0
2021-04-02 13:30,40,24,16,0,0,0
2021-04-02 13:45,25,13,12,0,0,0
2021-04-02 14:00,34,20,14,0,0,0
2021-04-02 14:15,35,19,16,0,0,0
2021-04-02 14:30,39,26,13,0,0,0
2021-04-02 14:45,55,17,38,0,0,0
2021-04-02 15:00,28,6,22,0,0,0
2021-04-02 15:15,16,9,7,0,0,0
2021-04-02 15:30,25,6,19,0,0,0
2021-04-02 15:45,37,23,14,0,0,0
2021-04-02 16:00,36,19,17,0,0,0
2021-04-02 16:15,34,9,25,0,0,0
2021-04-02 16:30,44,20,24,0,0,0
2021-04-02 16:45,45,13,32,0,0,0
2021-04-02 17:00,29,12,17,0,0,0
2021-04-02 17:15,24,11,13,0,0,0
2021-04-02 17:30,25,13,12,0,0,0
2021-04-02 17:45,36,14,22,0,0,0
2021-04-02 18:00,24,11,13,0,0,0
2021-04-02 18:15,20,10,10,0,0,0
2021-04-02 18:30,8,3,5,0,0,0
2021-04-02 18:45,25,13,12,0,0,0
2021-04-02 19:00,17,7,10,0,0,0
2021-04-02 19:15,9,4,5,0,0,0
2021-04-02 19:30,16,7,9,0,0,0
2021-04-02 19:45,12,6,6,0,0,0
2021-04-02 20:00,7,2,5,0,0,0
2021-04-02 20:15,16,7,9,0,0,0
2021-04-02 20:30,6,1,5,0,0,0
2021-04-02 20:45,2,0,2,0,0,0
2021-04-02 21:00,9,8,1,0,0,0
2021-04-02 21:15,6,5,1,0,0,0
2021-04-02 21:30,6,1,5,0,0,0
2021-04-02 21:45,1,1,0,0,0,0
2021-04-02 22:00,9,6,3,0,0,0
2021-04-02 22:15,1,1,0,0,0,0
2021-04-02 22:30,6,4,2,0,0,0
2021-04-02 22:45,3,2,1,0,0,0
2021-04-02 23:00,6,3,3,0,0,0
2021-04-02 23:15,2,0,2,0,0,0
2021-04-02 23:30,1,0,1,0,0,0
2021-04-02 23:45,3,2,1,0,0,0
2021-04-03 00:00,2,0,2,0,0,0
2021-04-03 00:15,0,0,0,0,0,0
2021-04-03 00:30,1,0,1,0,0,0
2021-04-03 00:45,3,2,1,0,0,0
2021-04-03 01:00,1,1,0,0,0,0
2021-04-03 01:15,0,0,0,0,0,0
2021-04-03 01:30,3,0,3,0,0,0
2021-04-03 01:45,1,0,1,0,0,0
2021-04-03 02:00,1,0,1,0,0,0
2021-04-03 02:15,1,0,1,0,0,0
2021-04-03 02:30,2,2,0,0,0,0
2021-04-03 02:45,3,0,3,0,0,0
2021-04-03 03:00,0,0,0,0,0,0
2021-04-03 03:15,2,0,2,0,0,0
2021-04-03 03:30,0,0,0,0,0,0
2021-04-03 03:45,1,1,0,0,0,0
2021-04-03 04:00,1,0,1,0,0,0
2021-04-03 04:15,0,0,0,0,0,0
2021-04-03 04:30,3,3,0,0,0,0
2021-04-03 04:45,0,0,0,0,0,0
2021-04-03 05:00,0,0,0,0,0,0
2021-04-03 05:15,1,1,0,0,0,0
2021-04-03 05:30,2,1,1,0,0,0
2021-04-03 05:45,3,2,1,0,0,0
2021-04-03 06:00,3,2,1,0,0,0
2021-04-03 06:15,1,0,1,0,0,0
2021-04-03 06:30,9,8,1,0,0,0
2021-04-03 06:45,14,10,4,0,0,0
2021-04-03 07:00,9,9,0,0,0,0
2021-04-03 07:15,16,13,3,0,0,0
2021-04-03 07:30,17,14,3,0,0,0
2021-04-03 07:45,42,22,20,0,0,0
2021-04-03 08:00,31,21,10,0,0,0
2021-04-03 08:15,37,20,17,0,0,0
