Datetime,100034982 (Hüfferstraße),101034982 (Hüfferstraße stadteinwärts),102034982 (Hüfferstraße stadtauswärts),100034982-status,101034982-status,102034982-status
2021-07-01 00:00,8,2,6,0,0,0
2021-07-01 00:15,6,5,1,0,0,0
2021-07-01 00:30,9,1,8,0,0,0
2021-07-01 00:45,4,1,3,0,0,0
2021-07-01 01:00,5,2,3,0,0,0
2021-07-01 01:15,6,3,3,0,0,0
2021-07-01 01:30,7,2,5,0,0,0
2021-07-01 01:45,4,3,1,0,0,0
2021-07-01 02:00,1,1,0,0,0,0
2021-07-01 02:15,2,1,1,0,0,0
2021-07-01 02:30,1,0,1,0,0,0
2021-07-01 02:45,0,0,0,0,0,0
2021-07-01 03:00,2,0,2,0,0,0
2021-07-01 03:15,1,0,1,0,0,0
2021-07-01 03:30,0,0,0,0,0,0
2021-07-01 03:45,4,0,4,0,0,0
2021-07-01 04:00,1,1,0,0,0,0
2021-07-01 04:15,0,0,0,0,0,0
2021-07-01 04:30,7,5,2,0,0,0
2021-07-01 04:45,1,0,1,0,0,0
2021-07-01 05:00,2,1,1,0,0,0
2021-07-01 05:15,0,0,0,0,0,0
2021-07-01 05:30,14,8,6,0,0,0
2021-07-01 05:45,11,1,10,0,0,0
2021-07-01 06:00,8,1,7,0,0,0
2021-07-01 06:15,17,5,12,0,0,0
2021-07-01 06:30,35,16,19,0,0,0
2021-07-01 06:45,46,17,29,0,0,0
2021-07-01 07:00,65,25,40,0,0,0
2021-07-01 07:15,64,15,49,0,0,0
2021-07-01 07:30,108,54,54,0,0,0
2021-07-01 07:45,195,109,86,0,0,0
2021-07-01 08:00,167,112,55,0,0,0
2021-07-01 08:15,133,73,60,0,0,0
2021-07-01 08:30,113,60,53,0,0,0
2021-07-01 08:45,94,34,60,0,0,0
2021-07-01 09:00,96,43,53,0,0,0
2021-07-01 09:15,82,44,38,0,0,0
2021-07-01 09:30,69,33,36,0,0,0
2021-07-01 09:45,66,37,29,0,0,0
2021-07-01 10:00,63,41,22,0,0,0
2021-07-01 10:15,62,32,30,0,0,0
2021-07-01 10:30,37,14,23,0,0,0
2021-07-01 10:45,43,17,26,0,0,0
2021-07-01 11:00,43,12,31,0,0,0
2021-07-01 11:15,56,33,23,0,0,0
2021-07-01 11:30,71,36,35,0,0,0
2021-07-01 11:45,67,28,39,0,0,0
2021-07-01 12:00,69,21,48,0,0,0
2021-07-01 12:15,88,40,48,0,0,0
2021-07-01 12:30,73,32,41,0,0,0
2021-07-01 12:45,78,27,51,0,0,0
2021-07-01 13:00,67,21,46,0,0,0
2021-07-01 13:15,68,31,37,0,0,0
2021-07-01 13:30,109,26,83,0,0,0
2021-07-01 13:45,94,27,67,0,0,0
2021-07-01 14:00,63,26,37,0,0,0
2021-07-01 14:15,96,41,55,0,0,0
2021-07-01 14:30,79,44,35,0,0,0
2021-07-01 14:45,67,36,31,0,0,0
2021-07-01 15:00,102,48,54,0,0,0
2021-07-01 15:15,89,35,54,0,0,0
2021-07-01 15:30,109,58,51,0,0,0
2021-07-01 15:45,105,45,60,0,0,0
2021-07-01 16:00,135,77,58,0,0,0
2021-07-01 16:15,117,65,52,0,0,0
2021-07-01 16:30,139,89,50,0,0,0
2021-07-01 16:45,167,97,70,0,0,0
2021-07-01 17:00,155,91,64,0,0,0
2021-07-01 17:15,123,67,56,0,0,0
2021-07-01 17:30,98,57,41,0,0,0
2021-07-01 17:45,102,47,55,0,0,0
2021-07-01 18:00,97,38,59,0,0,0
2021-07-01 18:15,84,37,47,0,0,0
2021-07-01 18:30,67,33,34,0,0,0
2021-07-01 18:45,79,34,45,0,0,0
2021-07-01 19:00,66,22,44,0,0,0
2021-07-01 19:15,61,22,39,0,0,0
2021-07-01 19:30,52,20,32,0,0,0
2021-07-01 19:45,56,18,38,0,0,0
2021-07-01 20:00,42,23,19,0,0,0
2021-07-01 20:15,50,15,35,0,0,0
2021-07-01 20:30,28,11,17,0,0,0
2021-07-01 20:45,36,14,22,0,0,0
2021-07-01 21:00,37,20,17,0,0,0
2021-07-01 21:15,25,9,16,0,0,0
2021-07-01 21:30,27,12,15,0,0,0
2021-07-01 21:45,20,3,17,0,0,0
2021-07-01 22:00,28,9,19,0,0,0
2021-07-01 22:15,36,16,20,0,0,0
2021-07-01 22:30,18,5,13,0,0,0
2021-07-01 22:45,18,5,13,0,0,0
2021-07-01 23:00,16,5,11,0,0,0
2021-07-01 23:15,18,5,13,0,0,0
2021-07-01 23:30,8,5,3,0,0,0
2021-07-01 23:45,8,4,4,0,0,0
2021-07-02 00:00,13,5,8,0,0,0
2021-07-02 00:15,8,2,6,0,0,0
2021-07-02 00:30,2,0,2,0,0,0
2021-07-02 00:45,9,3,6,0,0,0
2021-07-02 01:00,11,0,11,0,0,0
2021-07-02 01:15,9,6,3,0,0,0
2021-07-02 01:30,7,2,5,0,0,0
2021-07-02 01:45,7,0,7,0,0,0
2021-07-02 02:00,4,4,0,0,0,0
2021-07-02 02:15,2,0,2,0,0,0
2021-07-02 02:30,0,0,0,0,0,0
2021-07-02 02:45,1,0,1,0,0,0
2021-07-02 03:00,0,0,0,0,0,0
2021-07-02 03:15,0,0,0,0,0,0
2021-07-02 03:30,2,1,1,0,0,0
2021-07-02 03:45,1,0,1,0,0,0
2021-07-02 04:00,0,0,0,0,0,0
2021-07-02 04:15,1,0,1,0,0,0
2021-07-02 04:30,1,1,0,0,0,0
2021-07-02 04:45,1,1,0,0,0,0
2021-07-02 05:00,1,1,0,0,0,0
2021-07-02 05:15,2,2,0,0,0,0
2021-07-02 05:30,12,6,6,0,0,0
2021-07-02 05:45,7,2,5,0,0,0
2021-07-02 06:00,9,1,8,0,0,0
2021-07-02 06:15,24,10,14,0,0,0
2021-07-02 06:30,30,8,22,0,0,0
2021-07-02 06:45,52,17,35,0,0,0
2021-07-02 07:00,53,17,36,0,0,0
2021-07-02 07:15,71,33,38,0,0,0
2021-07-02 07:30,86,37,49,0,0,0
2021-07-02 07:45,183,104,79,0,0,0
2021-07-02 08:00,221,154,67,0,0,0
2021-07-02 08:15,112,67,45,0,0,0
2021-07-02 08:30,91,47,44,0,0,0
2021-07-02 08:45,108,48,60,0,0,0
2021-07-02 09:00,87,45,42,0,0,0
2021-07-02 09:15,80,42,38,0,0,0
2021-07-02 09:30,65,36,29,0,0,0
2021-07-02 09:45,84,40,44,0,0,0
2021-07-02 10:00,89,50,39,0,0,0
2021-07-02 10:15,91,42,49,0,0,0
2021-07-02 10:30,119,37,82,0,0,0
2021-07-02 10:45,147,53,94,0,0,0
2021-07-02 11:00,107,41,66,0,0,0
2021-07-02 11:15,59,20,39,0,0,0
2021-07-02 11:30,74,38,36,0,0,0
2021-07-02 11:45,115,60,55,0,0,0
2021-07-02 12:00,89,42,47,0,0,0
2021-07-02 12:15,129,62,67,0,0,0
2021-07-02 12:30,97,36,61,0,0,0
2021-07-02 12:45,117,56,61,0,0,0
2021-07-02 13:00,110,50,60,0,0,0
2021-07-02 13:15,121,51,70,0,0,0
2021-07-02 13:30,143,64,79,0,0,0
2021-07-02 13:45,129,56,73,0,0,0
2021-07-02 14:00,107,58,49,0,0,0
2021-07-02 14:15,107,50,57,0,0,0
2021-07-02 14:30,119,50,69,0,0,0
2021-07-02 14:45,138,62,76,0,0,0
2021-07-02 15:00,120,74,46,0,0,0
2021-07-02 15:15,149,69,80,0,0,0
2021-07-02 15:30,125,81,44,0,0,0
