Datetime,100053305 (Kanalpromenade),101053305 (Kanalpromenade Fahrräder Richtung Osttor),102053305 (Kanalpromenade Fahrräder Richtung Zentrum),103053305 (Kanalpromenade Fahrräder Richtung Osttor),104053305 (Kanalpromenade Fahrräder Richtung Zentrum),100053305-status,101053305-status,102053305-status,103053305-status,104053305-status
2022-07-01 00:00,0,0,0,0,0,0,0,0,0,0
2022-07-01 00:15,0,0,0,0,0,0,0,0,0,0
2022-07-01 00:30,0,0,0,0,0,0,0,0,0,0
2022-07-01 00:45,0,0,0,0,0,0,0,0,0,0
2022-07-01 01:00,0,0,0,0,0,0,0,0,0,0
2022-07-01 01:15,0,0,0,0,0,0,0,0,0,0
2022-07-01 01:30,0,0,0,0,0,0,0,0,0,0
2022-07-01 01:45,0,0,0,0,0,0,0,0,0,0
2022-07-01 02:00,1,0,0,1,0,0,0,0,0,0
2022-07-01 02:15,0,0,0,0,0,0,0,0,0,0
2022-07-01 02:30,1,0,1,0,0,0,0,0,0,0
2022-07-01 02:45,0,0,0,0,0,0,0,0,0,0
2022-07-01 03:00,0,0,0,0,0,0,0,0,0,0
2022-07-01 03:15,0,0,0,0,0,0,0,0,0,0
2022-07-01 03:30,0,0,0,0,0,0,0,0,0,0
2022-07-01 03:45,0,0,0,0,0,0,0,0,0,0
2022-07-01 04:00,0,0,0,0,0,0,0,0,0,0
2022-07-01 04:15,0,0,0,0,0,0,0,0,0,0
2022-07-01 04:30,0,0,0,0,0,0,0,0,0,0
2022-07-01 04:45,2,1,1,0,0,0,0,0,0,0
2022-07-01 05:00,4,0,4,0,0,0,0,0,0,0
2022-07-01 05:15,3,0,3,0,0,0,0,0,0,0
2022-07-01 05:30,5,1,4,0,0,0,0,0,0,0
2022-07-01 05:45,6,1,5,0,0,0,0,0,0,0
2022-07-01 06:00,5,1,3,1,0,0,0,0,0,0
2022-07-01 06:15,8,0,7,0,1,0,0,0,0,0
2022-07-01 06:30,15,1,12,1,1,0,0,0,0,0
2022-07-01 06:45,14,0,13,1,0,0,0,0,0,0
2022-07-01 07:00,17,0,14,3,0,0,0,0,0,0
2022-07-01 07:15,26,0,21,5,0,0,0,0,0,0
2022-07-01 07:30,17,1,10,6,0,0,0,0,0,0
2022-07-01 07:45,22,4,11,7,0,0,0,0,0,0
2022-07-01 08:00,14,0,9,5,0,0,0,0,0,0
2022-07-01 08:15,10,1,9,0,0,0,0,0,0,0
2022-07-01 08:30,11,1,10,0,0,0,0,0,0,0
2022-07-01 08:45,6,1,3,2,0,0,0,0,0,0
2022-07-01 09:00,11,0,7,4,0,0,0,0,0,0
2022-07-01 09:15,10,2,5,3,0,0,0,0,0,0
2022-07-01 09:30,9,1,3,5,0,0,0,0,0,0
2022-07-01 09:45,19,5,9,5,0,0,0,0,0,0
2022-07-01 10:00,3,0,3,0,0,0,0,0,0,0
2022-07-01 10:15,13,3,5,5,0,0,0,0,0,0
2022-07-01 10:30,10,1,3,6,0,0,0,0,0,0
2022-07-01 10:45,14,1,7,6,0,0,0,0,0,0
2022-07-01 11:00,8,0,5,3,0,0,0,0,0,0
2022-07-01 11:15,12,1,8,2,1,0,0,0,0,0
2022-07-01 11:30,12,3,6,3,0,0,0,0,0,0
2022-07-01 11:45,8,3,3,2,0,0,0,0,0,0
2022-07-01 12:00,15,2,8,4,1,0,0,0,0,0
2022-07-01 12:15,22,2,15,3,2,0,0,0,0,0
2022-07-01 12:30,11,1,6,4,0,0,0,0,0,0
2022-07-01 12:45,13,1,6,6,0,0,0,0,0,0
2022-07-01 13:00,23,2,13,8,0,0,0,0,0,0
2022-07-01 13:15,22,3,6,12,1,0,0,0,0,0
2022-07-01 13:30,17,3,5,9,0,0,0,0,0,0
2022-07-01 13:45,43,8,16,18,1,0,0,0,0,0
2022-07-01 14:00,27,2,9,16,0,0,0,0,0,0
2022-07-01 14:15,21,5,5,11,0,0,0,0,0,0
2022-07-01 14:30,40,8,17,14,1,0,0,0,0,0
2022-07-01 14:45,15,1,4,10,0,0,0,0,0,0
2022-07-01 15:00,18,3,3,12,0,0,0,0,0,0
2022-07-01 15:15,33,1,21,10,1,0,0,0,0,0
2022-07-01 15:30,31,4,13,14,0,0,0,0,0,0
2022-07-01 15:45,23,5,6,11,1,0,0,0,0,0
2022-07-01 16:00,29,4,13,10,2,0,0,0,0,0
2022-07-01 16:15,31,4,10,17,0,0,0,0,0,0
2022-07-01 16:30,42,9,13,20,0,0,0,0,0,0
2022-07-01 16:45,25,1,11,12,1,0,0,0,0,0
2022-07-01 17:00,18,4,8,5,1,0,0,0,0,0
2022-07-01 17:15,28,3,15,9,1,0,0,0,0,0
2022-07-01 17:30,22,9,4,9,0,0,0,0,0,0
2022-07-01 17:45,20,2,9,9,0,0,0,0,0,0
2022-07-01 18:00,28,5,10,12,1,0,0,0,0,0
2022-07-01 18:15,32,3,15,14,0,0,0,0,0,0
2022-07-01 18:30,17,3,10,4,0,0,0,0,0,0
2022-07-01 18:45,14,4,3,6,1,0,0,0,0,0
2022-07-01 19:00,14,1,8,4,1,0,0,0,0,0
2022-07-01 19:15,24,1,15,8,0,0,0,0,0,0
2022-07-01 19:30,17,3,12,2,0,0,0,0,0,0
2022-07-01 19:45,13,3,8,1,1,0,0,0,0,0
2022-07-01 20:00,14,1,8,4,1,0,0,0,0,0
2022-07-01 20:15,12,0,8,4,0,0,0,0,0,0
2022-07-01 20:30,12,2,7,3,0,0,0,0,0,0
2022-07-01 20:45,5,1,2,2,0,0,0,0,0,0
2022-07-01 21:00,8,1,4,2,1,0,0,0,0,0
2022-07-01 21:15,11,1,8,1,1,0,0,0,0,0
2022-07-01 21:30,10,2,4,3,1,0,0,0,0,0
2022-07-01 21:45,10,2,6,2,0,0,0,0,0,0
2022-07-01 22:00,9,4,3,2,0,0,0,0,0,0
2022-07-01 22:15,10,5,1,4,0,0,0,0,0,0
2022-07-01 22:30,3,0,3,0,0,0,0,0,0,0
2022-07-01 22:45,4,0,4,0,0,0,0,0,0,0
2022-07-01 23:00,3,0,2,1,0,0,0,0,0,0
2022-07-01 23:15,5,1,1,3,0,0,0,0,0,0
2022-07-01 23:30,4,0,3,1,0,0,0,0,0,0
2022-07-01 23:45,2,1,0,1,0,0,0,0,0,0
2022-07-02 00:00,7,2,4,1,0,0,0,0,0,0
2022-07-02 00:15,4,2,1,1,0,0,0,0,0,0
2022-07-02 00:30,3,0,3,0,0,0,0,0,0,0
2022-07-02 00:45,1,0,1,0,0,0,0,0,0,0
2022-07-02 01:00,2,0,2,0,0,0,0,0,0,0
2022-07-02 01:15,3,1,1,1,0,0,0,0,0,0
2022-07-02 01:30,3,0,2,1,0,0,0,0,0,0
2022-07-02 01:45,2,1,0,1,0,0,0,0,0,0
2022-07-02 02:00,0,0,0,0,0,0,0,0,0,0
2022-07-02 02:15,3,2,0,1,0,0,0,0,0,0
2022-07-02 02:30,0,0,0,0,0,0,0,0,0,0
2022-07-02 02:45,1,0,1,0,0,0,0,0,0,0
2022-07-02 03:00,0,0,0,0,0,0,0,0,0,0
2022-07-02 03:15,0,0,0,0,0,0,0,0,0,0
2022-07-02 03:30,0,0,0,0,0,0,0,0,0,0
2022-07-02 03:45,0,0,0,0,0,0,0,0,0,0
2022-07-02 04:00,0,0,0,0,0,0,0,0,0,0
2022-07-02 04:15,0,0,0,0,0,0,0,0,0,0
2022-07-02 04:30,1,0,0,1,0,0,0,0,0,0
2022-07-02 04:45,1,0,1,0,0,0,0,0,0,0
2022-07-02 05:00,3,0,3,0,0,0,0,0,0,0
2022-07-02 05:15,1,0,0,1,0,0,0,0,0,0
2022-07-02 05:30,0,0,0,0,0,0,0,0,0,0
2022-07-02 05:45,1,0,0,1,0,0,0,0,0,0
2022-07-02 06:00,2,0,2,0,0,0,0,0,0,0
2022-07-02 06:15,1,0,1,0,0,0,0,0,0,0
2022-07-02 06:30,2,0,0,2,0,0,0,0,0,0
2022-07-02 06:45,9,1,5,3,0,0,0,0,0,0
2022-07-02 07:00,4,0,4,0,0,0,0,0,0,0
2022-07-02 07:15,2,0,0,2,0,0,0,0,0,0
2022-07-02 07:30,5,0,5,0,0,0,0,0,0,0
2022-07-02 07:45,0,0,0,0,0,0,0,0,0,0
2022-07-02 08:00,4,0,1,3,0,0,0,0,0,0
2022-07-02 08:15,3,0,3,0,0,0,0,0,0,0
2022-07-02 08:30,7,0,6,1,0,0,0,0,0,0
2022-07-02 08:45,5,0,3,2,0,0,0,0,0,0
2022-07-02 09:00,16,2,9,4,1,0,0,0,0,0
2022-07-02 09:15,13,0,7,6,0,0,0,0,0,0
2022-07-02 09:30,15,5,4,6,0,0,0,0,0,0
2022-07-02 09:45,19,7,4,8,0,0,0,0,0,0
2022-07-02 10:00,20,2,11,6,1,0,0,0,0,0
2022-07-02 10:15,13,1,7,5,0,0,0,0,0,0
2022-07-02 10:30,21,3,9,8,1,0,0,0,0,0
2022-07-02 10:45,25,3,13,8,1,0,0,0,0,0
2022-07-02 11:00,42,9,20,13,0,0,0,0,0,0
2022-07-02 11:15,28,4,15,9,0,0,0,0,0,0
2022-07-02 11:30,26,2,16,8,0,0,0,0,0,0
2022-07-02 11:45,37,3,27,7,0,0,0,0,0,0
2022-07-02 12:00,31,6,13,10,2,0,0,0,0,0
2022-07-02 12:15,44,11,17,16,0,0,0,0,0,0
2022-07-02 12:30,28,5,14,9,0,0,0,0,0,0
2022-07-02 12:45,33,5,17,10,1,0,0,0,0,0
2022-07-02 13:00,37,4,21,12,0,0,0,0,0,0
2022-07-02 13:15,54,13,21,19,1,0,0,0,0,0
2022-07-02 13:30,36,11,13,12,0,0,0,0,0,0
2022-07-02 13:45,35,5,13,17,0,0,0,0,0,0
2022-07-02 14:00,50,4,35,11,0,0,0,0,0,0
2022-07-02 14:15,59,12,29,16,2,0,0,0,0,0
2022-07-02 14:30,62,10,32,20,0,0,0,0,0,0
2022-07-02 14:45,48,9,22,15,2,0,0,0,0,0
2022-07-02 15:00,76,21,24,31,0,0,0,0,0,0
